timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
10.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;5.00;23.713364;37.977221
10.00;22.39;13066.23;5.80;102.72;2.44;117.99;HBEFA3/Bus;0.00;4135.44;bus3;23217626#0_0;75.59;53.69;!bus3!var#1;13.85;bus_bus;0.00;23.709880;37.982314
10.00;0.00;0.00;0.00;0.00;0.00;242.33;HBEFA3/Bus;0.00;0.00;bus4;-98350950_0;69.95;19.22;!bus4!var#1;7.12;bus_bus;0.00;23.745827;37.985686
10.00;261.35;8403.10;1.24;1.77;0.44;239.25;HBEFA3/LDV_G_EU6;0.00;2680.52;motorcycle0;48651788#1_0;69.69;12.06;!motorcycle0!var#1;14.48;motorcycle_motorcycle;0.00;23.713604;37.989309
10.00;44.31;2894.82;0.24;0.70;0.08;11.35;HBEFA3/LDV_G_EU6;0.00;923.40;motorcycle1;:97839355_0_0;63.23;1.28;!motorcycle1!var#1;11.02;motorcycle_motorcycle;0.00;23.724031;37.988743
10.00;113.95;6235.06;0.67;2.67;0.12;100.73;HBEFA3/PC_G_EU4;0.00;1988.69;veh0;11031664#3_0;67.65;20.18;!veh0!var#1;8.99;veh_passenger;0.00;23.723034;37.988514
10.00;0.00;0.00;0.00;0.00;0.00;319.75;HBEFA3/PC_G_EU4;0.00;0.00;veh1;659981101#0_2;59.82;6.81;!veh1!var#1;11.07;veh_passenger;0.00;23.747850;37.974898
10.00;110.00;5311.44;0.63;2.27;0.10;57.04;HBEFA3/PC_G_EU4;0.00;1694.11;veh10;23182833#1_0;66.37;25.78;!veh10!var#1;7.59;veh_passenger;0.00;23.737298;37.977563
10.00;127.67;2787.35;0.65;1.21;0.06;114.99;HBEFA3/PC_G_EU4;0.00;889.08;veh11;909208929_0;59.91;11.38;!veh11!var#1;2.43;veh_passenger;0.00;23.727387;37.974950
10.00;118.85;4207.70;0.64;1.81;0.08;148.84;HBEFA3/PC_G_EU4;0.00;1342.08;veh12;:97834703_4_0;64.84;9.42;!veh12!var#1;5.04;veh_passenger;0.00;23.724865;37.989070
10.00;0.00;0.00;0.00;0.00;0.00;101.39;HBEFA3/PC_G_EU4;0.00;0.00;veh13;717094465#0_0;60.22;27.85;!veh13!var#1;10.89;veh_passenger;0.00;23.709560;37.978045
10.00;0.00;0.00;0.00;0.00;0.00;192.15;HBEFA3/PC_G_EU4;0.00;0.00;veh14;:305146749_0_0;68.86;8.88;!veh14!var#1;22.54;veh_passenger;0.00;23.747961;37.989666
10.00;0.00;0.00;0.00;0.00;0.00;151.41;HBEFA3/PC_G_EU4;0.00;0.00;veh15;31767641#0_0;63.71;18.86;!veh15!var#1;13.76;veh_passenger;0.00;23.709774;37.994045
10.00;164.78;2624.72;0.81;1.20;0.07;210.15;HBEFA3/PC_G_EU4;0.00;837.22;veh16;23216541#0_0;55.94;2.51;!veh16!var#1;0.00;veh_passenger;0.00;23.725406;37.975076
10.00;164.78;2624.72;0.81;1.20;0.07;212.65;HBEFA3/PC_G_EU4;0.00;837.22;veh17;693475637#3_1;55.94;5.10;!veh17!var#1;0.00;veh_passenger;0.00;23.712529;37.982264
10.00;0.00;1467.31;0.00;0.34;0.00;76.83;HBEFA3/PC_G_EU4;0.00;468.02;veh2;61072226#0_0;62.53;70.14;!veh2!var#1;11.85;veh_passenger;0.00;23.737739;37.989014
10.00;141.99;10178.51;0.89;4.34;0.21;189.39;HBEFA3/PC_G_EU4;0.00;3246.43;veh3;260124785#3_1;71.49;85.13;!veh3!var#1;16.61;veh_passenger;0.00;23.730288;37.987837
10.00;0.00;0.00;0.00;0.00;0.00;292.06;HBEFA3/PC_G_EU4;0.00;0.00;veh4;1033862865#1_0;58.57;25.82;!veh4!var#1;10.72;veh_passenger;0.00;23.711515;37.972144
10.00;0.00;0.00;0.00;0.00;0.00;5.45;HBEFA3/PC_G_EU4;0.00;0.00;veh5;-660260255#1_0;56.24;44.84;!veh5!var#1;9.39;veh_passenger;0.00;23.747806;37.972886
10.00;139.67;8860.51;0.85;3.82;0.18;77.11;HBEFA3/PC_G_EU4;0.00;2826.06;veh6;50033135#1_0;70.57;46.52;!veh6!var#1;12.21;veh_passenger;0.00;23.736907;37.989882
10.00;97.40;5639.12;0.58;2.37;0.11;291.88;HBEFA3/PC_G_EU4;0.00;1798.62;veh7;:650854042_4_0;66.54;13.56;!veh7!var#1;9.42;veh_passenger;0.00;23.711793;37.972047
10.00;0.00;1899.99;0.00;0.49;0.00;189.34;HBEFA3/PC_G_EU4;0.00;606.02;veh8;669874507_0;64.61;77.11;!veh8!var#1;14.35;veh_passenger;0.00;23.727583;37.990510
10.00;0.00;0.00;0.00;0.00;0.00;191.02;HBEFA3/PC_G_EU4;0.00;0.00;veh9;668697837#1_0;66.56;35.88;!veh9!var#1;19.61;veh_passenger;0.00;23.747865;37.989330
11.00;38.77;25631.67;7.46;196.04;4.15;328.97;HBEFA3/Bus;0.00;8111.10;bus0;:565056731_1_0;76.79;8.74;!bus0!var#1;10.03;bus_bus;0.00;23.718593;37.986426
11.00;30.71;17037.06;6.36;138.48;3.23;55.66;HBEFA3/Bus;0.00;5390.72;bus1;741245822#0_0;74.19;28.61;!bus1!var#1;6.21;bus_bus;0.00;23.737365;37.983080
11.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;6.00;23.713364;37.977221
11.00;23.47;14017.63;5.93;109.47;2.56;116.25;HBEFA3/Bus;0.00;4436.51;bus3;23217626#0_0;75.75;67.57;!bus3!var#1;13.88;bus_bus;0.00;23.710019;37.982256
11.00;38.54;24619.56;7.34;190.69;4.09;242.43;HBEFA3/Bus;0.00;7790.50;bus4;:1137831815_0_0;76.69;4.52;!bus4!var#1;8.12;bus_bus;0.00;23.745744;37.985654
11.00;20.17;5286.11;4.85;60.75;2.01;97.47;HBEFA3/Bus;0.00;1671.11;bus5;-170993800#2_0;67.11;12.10;!bus5!var#1;0.00;bus_bus;0.00;23.736228;37.976137
11.00;0.00;0.00;0.00;0.00;0.00;239.25;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle0;48651788#1_0;59.76;24.00;!motorcycle0!var#1;11.94;motorcycle_motorcycle;0.00;23.713485;37.989256
11.00;0.00;0.00;0.00;0.00;0.00;11.34;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle1;:97839355_0_0;54.17;9.03;!motorcycle1!var#1;7.75;motorcycle_motorcycle;0.00;23.724050;37.988811
11.00;95.09;5978.66;0.57;2.51;0.11;100.73;HBEFA3/PC_G_EU4;0.00;1906.91;veh0;11031664#3_0;66.98;30.59;!veh0!var#1;10.41;veh_passenger;0.00;23.723150;37.988493
11.00;0.00;0.00;0.00;0.00;0.00;319.48;HBEFA3/PC_G_EU4;0.00;0.00;veh1;659981101#0_2;52.86;13.91;!veh1!var#1;7.10;veh_passenger;0.00;23.747799;37.974948
11.00;40.29;1858.75;0.22;0.64;0.01;57.04;HBEFA3/PC_G_EU4;0.00;592.88;veh10;23182833#1_0;59.55;33.25;!veh10!var#1;7.47;veh_passenger;0.00;23.737371;37.977598
11.00;0.00;0.00;0.00;0.00;0.00;114.99;HBEFA3/PC_G_EU4;0.00;0.00;veh11;909208929_0;51.58;12.69;!veh11!var#1;1.31;veh_passenger;0.00;23.727400;37.974944
11.00;91.70;3425.70;0.50;1.42;0.06;148.80;HBEFA3/PC_G_EU4;0.00;1092.66;veh12;-48820562#3_0;62.26;3.04;!veh12!var#1;5.89;veh_passenger;0.00;23.724898;37.989024
11.00;25.15;2888.50;0.18;1.03;0.03;101.39;HBEFA3/PC_G_EU4;0.00;921.31;veh13;717094465#0_0;63.33;38.99;!veh13!var#1;11.14;veh_passenger;0.00;23.709683;37.978023
11.00;0.00;0.00;0.00;0.00;0.00;191.02;HBEFA3/PC_G_EU4;0.00;0.00;veh14;668697837#1_0;68.08;19.07;!veh14!var#1;21.43;veh_passenger;0.00;23.747907;37.989478
11.00;0.00;0.00;0.00;0.00;0.00;153.76;HBEFA3/PC_G_EU4;0.00;0.00;veh15;31767641#0_0;63.32;32.22;!veh15!var#1;13.36;veh_passenger;0.00;23.709838;37.993936
11.00;149.24;3716.23;0.77;1.66;0.08;205.82;HBEFA3/PC_G_EU4;0.00;1185.34;veh16;:727429546_1_0;66.81;2.27;!veh16!var#1;2.27;veh_passenger;0.00;23.725394;37.975057
11.00;150.54;3907.31;0.78;1.74;0.09;212.65;HBEFA3/PC_G_EU4;0.00;1246.29;veh17;693475637#3_1;67.62;7.54;!veh17!var#1;2.44;veh_passenger;0.00;23.712514;37.982246
11.00;164.78;2624.72;0.81;1.20;0.07;325.65;HBEFA3/PC_G_EU4;0.00;837.22;veh18;734707701#3_0;55.94;5.10;!veh18!var#1;0.00;veh_passenger;0.00;23.738638;37.978146
11.00;164.78;2624.72;0.81;1.20;0.07;252.55;HBEFA3/PC_G_EU4;0.00;837.22;veh19;573760699#0_0;55.94;5.10;!veh19!var#1;0.00;veh_passenger;0.00;23.744837;37.978200
11.00;23.42;3198.02;0.18;1.15;0.04;76.83;HBEFA3/PC_G_EU4;0.00;1020.03;veh2;61072226#0_0;64.19;82.30;!veh2!var#1;12.16;veh_passenger;0.00;23.737875;37.989035
11.00;118.87;9270.53;0.77;3.87;0.19;187.98;HBEFA3/PC_G_EU4;0.00;2956.83;veh3;702087350_1;70.93;4.51;!veh3!var#1;17.98;veh_passenger;0.00;23.730250;37.987677
11.00;0.00;0.00;0.00;0.00;0.00;292.06;HBEFA3/PC_G_EU4;0.00;0.00;veh4;1033862865#1_0;52.00;32.44;!veh4!var#1;6.63;veh_passenger;0.00;23.711446;37.972168
11.00;0.00;0.00;0.00;0.00;0.00;1.12;HBEFA3/PC_G_EU4;0.00;0.00;veh5;:251110826_7_0;48.34;1.73;!veh5!var#1;4.89;veh_passenger;0.00;23.747809;37.972929
11.00;54.87;5023.75;0.37;1.99;0.08;77.19;HBEFA3/PC_G_EU4;0.00;1602.34;veh6;50033135#1_0;66.28;59.54;!veh6!var#1;13.02;veh_passenger;0.00;23.737053;37.989905
11.00;161.09;9778.19;0.97;4.26;0.21;292.06;HBEFA3/PC_G_EU4;0.00;3118.76;veh7;1033862865#1_0;71.90;11.02;!veh7!var#1;11.87;veh_passenger;0.00;23.711669;37.972090
11.00;47.17;5237.99;0.34;2.04;0.09;189.35;HBEFA3/PC_G_EU4;0.00;1670.67;veh8;669874507_0;67.19;92.17;!veh8!var#1;15.06;veh_passenger;0.00;23.727550;37.990377
11.00;0.00;0.00;0.00;0.00;0.00;191.39;HBEFA3/PC_G_EU4;0.00;0.00;veh9;668697837#1_0;62.51;50.98;!veh9!var#1;15.11;veh_passenger;0.00;23.747826;37.989197
12.00;49.57;35472.61;8.75;265.06;5.32;328.95;HBEFA3/Bus;0.00;11225.44;bus0;224025730_0;79.36;8.58;!bus0!var#1;11.21;bus_bus;0.00;23.718530;37.986514
12.00;31.30;17838.87;6.46;143.52;3.30;55.66;HBEFA3/Bus;0.00;5644.56;bus1;741245822#0_0;74.37;35.51;!bus1!var#1;6.90;bus_bus;0.00;23.737431;37.983113
12.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;7.00;23.713364;37.977221
12.00;0.00;0.00;0.00;0.00;0.00;116.25;HBEFA3/Bus;0.00;0.00;bus3;23217626#0_0;69.28;79.17;!bus3!var#1;11.61;bus_bus;0.00;23.710136;37.982207
12.00;38.33;24817.77;7.36;191.24;4.08;246.54;HBEFA3/Bus;0.00;7853.37;bus4;:1137831815_0_0;76.59;13.52;!bus4!var#1;9.01;bus_bus;0.00;23.745648;37.985625
12.00;22.74;7967.86;5.20;78.83;2.30;97.47;HBEFA3/Bus;0.00;2519.92;bus5;-170993800#2_0;73.54;13.17;!bus5!var#1;1.07;bus_bus;0.00;23.736240;37.976135
12.00;235.45;7655.58;1.12;1.63;0.40;239.25;HBEFA3/LDV_G_EU6;0.00;2442.07;motorcycle0;48651788#1_0;68.91;37.45;!motorcycle0!var#1;13.44;motorcycle_motorcycle;0.00;23.713352;37.989197
12.00;0.00;0.00;0.00;0.00;0.00;25.18;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle1;:97839357_2_0;50.35;2.83;!motorcycle1!var#1;5.06;motorcycle_motorcycle;0.00;23.724070;37.988853
12.00;179.19;1228.61;0.64;0.31;0.17;235.61;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle2;23183949#5_0;55.94;2.30;!motorcycle2!var#1;0.00;motorcycle_motorcycle;0.00;23.739882;37.986857
12.00;114.28;7595.54;0.70;3.23;0.15;100.73;HBEFA3/PC_G_EU4;0.00;2422.60;veh0;11031664#3_0;69.00;42.71;!veh0!var#1;12.12;veh_passenger;0.00;23.723285;37.988470
12.00;0.00;0.00;0.00;0.00;0.00;319.02;HBEFA3/PC_G_EU4;0.00;0.00;veh1;659981101#0_2;42.12;16.51;!veh1!var#1;2.60;veh_passenger;0.00;23.747781;37.974966
12.00;0.00;0.00;0.00;0.00;0.00;57.04;HBEFA3/PC_G_EU4;0.00;0.00;veh10;23182833#1_0;48.83;37.73;!veh10!var#1;4.47;veh_passenger;0.00;23.737415;37.977619
12.00;133.82;2750.47;0.67;1.21;0.06;114.99;HBEFA3/PC_G_EU4;0.00;877.32;veh11;909208929_0;59.72;14.68;!veh11!var#1;1.99;veh_passenger;0.00;23.727421;37.974936
12.00;83.14;3488.19;0.46;1.43;0.06;148.49;HBEFA3/PC_G_EU4;0.00;1112.59;veh12;:97839373_7_0;62.48;4.64;!veh12!var#1;6.68;veh_passenger;0.00;23.724936;37.988972
12.00;33.40;3458.61;0.23;1.29;0.04;101.39;HBEFA3/PC_G_EU4;0.00;1103.14;veh13;717094465#0_0;64.14;50.56;!veh13!var#1;11.57;veh_passenger;0.00;23.709811;37.977999
12.00;0.00;0.00;0.00;0.00;0.00;191.02;HBEFA3/PC_G_EU4;0.00;0.00;veh14;668697837#1_0;64.27;36.25;!veh14!var#1;17.19;veh_passenger;0.00;23.747864;37.989327
12.00;43.93;4805.48;0.31;1.86;0.08;153.76;HBEFA3/PC_G_EU4;0.00;1532.72;veh15;31767641#0_0;66.45;46.25;!veh15!var#1;14.03;veh_passenger;0.00;23.709904;37.993821
12.00;0.00;0.00;0.00;0.00;0.00;204.83;HBEFA3/PC_G_EU4;0.00;0.00;veh16;:727429546_1_0;55.47;4.25;!veh16!var#1;1.98;veh_passenger;0.00;23.725385;37.975041
12.00;123.97;3636.40;0.65;1.58;0.07;212.65;HBEFA3/PC_G_EU4;0.00;1159.87;veh17;693475637#3_1;63.62;11.38;!veh17!var#1;3.83;veh_passenger;0.00;23.712489;37.982217
12.00;149.28;3722.83;0.77;1.66;0.08;325.65;HBEFA3/PC_G_EU4;0.00;1187.45;veh18;734707701#3_0;66.84;7.38;!veh18!var#1;2.28;veh_passenger;0.00;23.738624;37.978163
12.00;147.39;3150.78;0.74;1.41;0.07;252.55;HBEFA3/PC_G_EU4;0.00;1005.00;veh19;573760699#0_0;63.89;6.76;!veh19!var#1;1.66;veh_passenger;0.00;23.744819;37.978196
12.00;0.00;0.00;0.00;0.00;0.00;76.83;HBEFA3/PC_G_EU4;0.00;0.00;veh2;61072226#0_0;61.73;93.94;!veh2!var#1;11.64;veh_passenger;0.00;23.738004;37.989056
12.00;164.78;2624.72;0.81;1.20;0.07;99.94;HBEFA3/PC_G_EU4;0.00;837.22;veh20;10741757#9_0;55.94;5.10;!veh20!var#1;0.00;veh_passenger;0.00;23.732013;37.986722
12.00;111.57;2319.07;0.56;0.98;0.04;151.40;HBEFA3/PC_G_EU4;0.00;739.72;veh21;-448706635_0;57.15;5.10;!veh21!var#1;2.85;veh_passenger;0.00;23.738367;37.981379
12.00;199.08;13341.11;1.23;5.75;0.30;188.44;HBEFA3/PC_G_EU4;0.00;4255.13;veh3;:97788195_1_2;73.99;12.90;!veh3!var#1;19.94;veh_passenger;0.00;23.730211;37.987503
12.00;0.00;0.00;0.00;0.00;0.00;295.04;HBEFA3/PC_G_EU4;0.00;0.00;veh4;:353750633_0_0;57.31;1.81;!veh4!var#1;6.14;veh_passenger;0.00;23.711384;37.972192
12.00;116.57;5072.81;0.65;2.18;0.10;303.49;HBEFA3/PC_G_EU4;0.00;1618.00;veh5;:251110826_10_0;66.29;5.82;!veh5!var#1;6.61;veh_passenger;0.00;23.747757;37.972968
12.00;0.00;0.00;0.00;0.00;0.00;77.19;HBEFA3/PC_G_EU4;0.00;0.00;veh6;50033135#1_0;55.38;68.29;!veh6!var#1;8.76;veh_passenger;0.00;23.737150;37.989920
12.00;0.00;0.00;0.00;0.00;0.00;292.06;HBEFA3/PC_G_EU4;0.00;0.00;veh7;1033862865#1_0;55.89;19.88;!veh7!var#1;8.86;veh_passenger;0.00;23.711577;37.972122
12.00;0.00;0.00;0.00;0.00;0.00;189.35;HBEFA3/PC_G_EU4;0.00;0.00;veh8;669874507_0;63.69;106.57;!veh8!var#1;14.40;veh_passenger;0.00;23.727519;37.990249
12.00;0.00;0.00;0.00;0.00;0.00;189.23;HBEFA3/PC_G_EU4;0.00;0.00;veh9;:305146959_2_0;57.81;6.17;!veh9!var#1;10.61;veh_passenger;0.00;23.747800;37.989100
13.00;51.78;37867.75;9.05;281.02;5.57;328.94;HBEFA3/Bus;0.00;11983.57;bus0;224025730_0;79.87;20.94;!bus0!var#1;12.36;bus_bus;0.00;23.718461;37.986611
13.00;31.18;18002.21;6.48;144.08;3.30;55.66;HBEFA3/Bus;0.00;5696.35;bus1;741245822#0_0;74.36;43.04;!bus1!var#1;7.52;bus_bus;0.00;23.737503;37.983150
13.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;8.00;23.713364;37.977221
13.00;0.00;0.00;0.00;0.00;0.00;116.25;HBEFA3/Bus;0.00;0.00;bus3;23217626#0_0;64.02;86.78;!bus3!var#1;7.61;bus_bus;0.00;23.710212;37.982175
13.00;38.09;24940.73;7.37;191.34;4.07;266.91;HBEFA3/Bus;0.00;7892.42;bus4;32015475#1_0;76.59;5.14;!bus4!var#1;9.80;bus_bus;0.00;23.745537;37.985629
13.00;25.78;11072.56;5.60;99.86;2.64;97.47;HBEFA3/Bus;0.00;3502.59;bus5;-170993800#2_0;74.39;15.38;!bus5!var#1;2.21;bus_bus;0.00;23.736264;37.976132
13.00;20.17;5286.11;4.85;60.75;2.01;55.49;HBEFA3/Bus;0.00;1671.11;bus6;46938927#2_0;67.11;12.10;!bus6!var#1;0.00;bus_bus;0.00;23.740840;37.986116
13.00;131.12;5480.33;0.66;1.21;0.24;239.25;HBEFA3/LDV_G_EU6;0.00;1748.16;motorcycle0;48651788#1_0;66.96;51.68;!motorcycle0!var#1;14.24;motorcycle_motorcycle;0.00;23.713210;37.989135
13.00;127.80;3083.50;0.54;0.71;0.16;74.28;HBEFA3/LDV_G_EU6;0.00;983.62;motorcycle1;:97839357_2_0;62.52;8.78;!motorcycle1!var#1;5.95;motorcycle_motorcycle;0.00;23.724129;37.988877
13.00;309.94;6421.96;1.32;1.35;0.43;235.61;HBEFA3/LDV_G_EU6;0.00;2048.60;motorcycle2;23183949#5_0;76.72;6.64;!motorcycle2!var#1;4.34;motorcycle_motorcycle;0.00;23.739840;37.986836
13.00;50.76;4774.27;0.34;1.88;0.08;100.73;HBEFA3/PC_G_EU4;0.00;1522.77;veh0;11031664#3_0;65.99;55.58;!veh0!var#1;12.87;veh_passenger;0.00;23.723428;37.988445
13.00;162.25;2565.85;0.80;1.17;0.06;319.01;HBEFA3/PC_G_EU4;0.00;818.44;veh1;659981101#0_2;44.85;16.58;!veh1!var#1;0.07;veh_passenger;1.00;23.747780;37.974966
13.00;117.41;4847.01;0.65;2.09;0.10;65.68;HBEFA3/PC_G_EU4;0.00;1545.99;veh10;:250691794_0_1;65.98;5.10;!veh10!var#1;6.17;veh_passenger;0.00;23.737478;37.977641
13.00;126.34;2410.34;0.63;1.05;0.05;114.99;HBEFA3/PC_G_EU4;0.00;768.83;veh11;909208929_0;56.89;16.71;!veh11!var#1;2.02;veh_passenger;0.00;23.727441;37.974928
13.00;0.00;0.00;0.00;0.00;0.00;148.46;HBEFA3/PC_G_EU4;0.00;0.00;veh12;:97839373_7_0;52.50;9.64;!veh12!var#1;5.00;veh_passenger;0.00;23.724964;37.988933
13.00;21.33;2969.84;0.16;1.05;0.03;101.39;HBEFA3/PC_G_EU4;0.00;947.25;veh13;717094465#0_0;63.79;62.38;!veh13!var#1;11.82;veh_passenger;0.00;23.709942;37.977975
13.00;0.00;0.00;0.00;0.00;0.00;191.34;HBEFA3/PC_G_EU4;0.00;0.00;veh14;668697837#1_0;60.17;48.94;!veh14!var#1;12.69;veh_passenger;0.00;23.747832;37.989215
13.00;0.00;0.00;0.00;0.00;0.00;153.76;HBEFA3/PC_G_EU4;0.00;0.00;veh15;31767641#0_0;63.75;59.96;!veh15!var#1;13.71;veh_passenger;0.00;23.709969;37.993709
13.00;124.48;2808.40;0.63;1.22;0.06;202.38;HBEFA3/PC_G_EU4;0.00;895.79;veh16;:727429546_1_0;60.01;6.91;!veh16!var#1;2.66;veh_passenger;0.00;23.725373;37.975019
13.00;131.34;5381.44;0.73;2.34;0.11;212.65;HBEFA3/PC_G_EU4;0.00;1716.44;veh17;693475637#3_1;67.62;17.31;!veh17!var#1;5.94;veh_passenger;0.00;23.712451;37.982173
13.00;147.18;5469.87;0.80;2.41;0.12;325.65;HBEFA3/PC_G_EU4;0.00;1744.65;veh18;734707701#3_0;69.29;12.25;!veh18!var#1;4.87;veh_passenger;0.00;23.738594;37.978200
13.00;144.45;4805.80;0.77;2.12;0.10;252.55;HBEFA3/PC_G_EU4;0.00;1532.85;veh19;573760699#0_0;68.22;10.85;!veh19!var#1;4.09;veh_passenger;0.00;23.744774;37.978186
13.00;12.93;2536.55;0.11;0.85;0.02;76.84;HBEFA3/PC_G_EU4;0.00;809.06;veh2;61072226#0_0;63.36;105.70;!veh2!var#1;11.75;veh_passenger;0.00;23.738135;37.989077
13.00;147.51;3315.12;0.75;1.48;0.07;99.94;HBEFA3/PC_G_EU4;0.00;1057.41;veh20;10741757#9_0;64.85;6.96;!veh20!var#1;1.86;veh_passenger;0.00;23.732034;37.986719
13.00;0.00;0.00;0.00;0.00;0.00;151.40;HBEFA3/PC_G_EU4;0.00;0.00;veh21;-448706635_0;54.22;7.33;!veh21!var#1;2.23;veh_passenger;0.00;23.738378;37.981361
13.00;164.78;2624.72;0.81;1.20;0.07;279.87;HBEFA3/PC_G_EU4;0.00;837.22;veh22;-50005006_0;55.94;5.10;!veh22!var#1;0.00;veh_passenger;0.00;23.724090;37.985298
13.00;0.00;0.00;0.00;0.00;0.00;188.56;HBEFA3/PC_G_EU4;0.00;0.00;veh3;311408820#0_2;64.97;15.80;!veh3!var#1;17.71;veh_passenger;0.00;23.730175;37.987346
13.00;0.00;0.00;0.00;0.00;0.00;338.16;HBEFA3/PC_G_EU4;0.00;0.00;veh4;:353750633_0_0;55.30;7.08;!veh4!var#1;5.27;veh_passenger;0.00;23.711363;37.972233
13.00;89.09;4381.19;0.51;1.82;0.08;276.47;HBEFA3/PC_G_EU4;0.00;1397.41;veh5;23214072#5_0;64.43;4.31;!veh5!var#1;7.75;veh_passenger;0.00;23.747671;37.972979
13.00;0.00;0.00;0.00;0.00;0.00;77.19;HBEFA3/PC_G_EU4;0.00;0.00;veh6;50033135#1_0;49.66;73.52;!veh6!var#1;5.23;veh_passenger;0.00;23.737209;37.989929
13.00;0.00;0.00;0.00;0.00;0.00;292.06;HBEFA3/PC_G_EU4;0.00;0.00;veh7;1033862865#1_0;57.60;27.83;!veh7!var#1;7.95;veh_passenger;0.00;23.711494;37.972151
13.00;0.00;1752.41;0.00;0.42;0.00;189.35;HBEFA3/PC_G_EU4;0.00;558.95;veh8;669874507_0;64.45;120.81;!veh8!var#1;14.24;veh_passenger;0.00;23.727488;37.990124
13.00;0.00;0.00;0.00;0.00;0.00;167.68;HBEFA3/PC_G_EU4;0.00;0.00;veh9;:305146959_2_0;50.91;12.28;!veh9!var#1;6.11;veh_passenger;0.00;23.747810;37.989043
14.00;40.66;28534.17;7.83;213.81;4.39;328.94;HBEFA3/Bus;0.00;9030.09;bus0;224025730_0;77.95;33.97;!bus0!var#1;13.03;bus_bus;0.00;23.718389;37.986713
14.00;0.00;0.00;0.00;0.00;0.00;55.46;HBEFA3/Bus;0.00;0.00;bus1;:250699976_1_0;65.54;0.28;!bus1!var#1;6.32;bus_bus;0.00;23.737563;37.983181
14.00;20.17;5286.11;4.85;60.75;2.01;126.34;HBEFA3/Bus;0.00;1671.11;bus2;734712582#2_0;67.11;5.14;!bus2!var#1;0.00;bus_bus;9.00;23.713364;37.977221
14.00;36.45;22954.24;7.12;178.49;3.87;116.11;HBEFA3/Bus;0.00;7263.57;bus3;:251144041_2_0;76.04;4.24;!bus3!var#1;8.45;bus_bus;0.00;23.710297;37.982139
14.00;0.00;0.00;0.00;0.00;0.00;276.68;HBEFA3/Bus;0.00;0.00;bus4;32015475#1_0;68.18;13.84;!bus4!var#1;8.70;bus_bus;0.00;23.745440;37.985640
14.00;25.68;11323.28;5.63;100.87;2.64;97.47;HBEFA3/Bus;0.00;3582.06;bus5;-170993800#2_0;72.87;18.38;!bus5!var#1;3.01;bus_bus;0.00;23.736298;37.976128
14.00;22.40;7641.97;5.15;76.58;2.26;55.49;HBEFA3/Bus;0.00;2416.78;bus6;46938927#2_0;73.08;13.10;!bus6!var#1;1.00;bus_bus;0.00;23.740849;37.986121
14.00;0.00;0.00;0.00;0.00;0.00;239.25;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle0;48651788#1_0;54.61;60.01;!motorcycle0!var#1;8.32;motorcycle_motorcycle;0.00;23.713127;37.989099
14.00;0.00;0.00;0.00;0.00;0.00;85.78;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle1;10976427_0;57.04;3.73;!motorcycle1!var#1;5.52;motorcycle_motorcycle;0.00;23.724191;37.988881
14.00;490.20;12148.30;2.20;2.49;0.77;235.61;HBEFA3/LDV_G_EU6;0.00;3875.27;motorcycle2;23183949#5_0;79.25;15.46;!motorcycle2!var#1;8.82;motorcycle_motorcycle;0.00;23.739756;37.986793
14.00;33.71;4116.28;0.25;1.56;0.06;100.73;HBEFA3/PC_G_EU4;0.00;1312.91;veh0;11031664#3_0;65.61;68.97;!veh0!var#1;13.39;veh_passenger;0.00;23.723577;37.988419
14.00;164.61;2623.54;0.81;1.20;0.07;319.01;HBEFA3/PC_G_EU4;0.00;836.84;veh1;659981101#0_2;55.65;16.59;!veh1!var#1;0.01;veh_passenger;2.00;23.747780;37.974966
14.00;59.11;1944.81;0.31;0.72;0.02;110.41;HBEFA3/PC_G_EU4;0.00;620.34;veh10;:250691794_0_1;58.57;11.16;!veh10!var#1;6.05;veh_passenger;0.00;23.737540;37.977627
14.00;0.00;0.00;0.00;0.00;0.00;114.99;HBEFA3/PC_G_EU4;0.00;0.00;veh11;909208929_0;54.42;18.24;!veh11!var#1;1.53;veh_passenger;0.00;23.727457;37.974922
